timestamp_utc,gui_frame,slot,team,fighter_base,char_id,character_name,point_before,point_after,event_kind,max_hp_before,max_hp_after,current_before,current_after,current_delta,aux_before,aux_after,aux_delta,red_before,red_after,red_delta,damage_observed,aux_loss_observed,red_generated_observed,predicted_aux_loss,predicted_red_generated,prediction_difference,prediction_match,prediction_confidence,predicted_reserve_step,pending_current_delta,pending_aux_delta,heal_sync_mode,baroque_before,baroque_after,red_spent_before,red_spent_after,attacker_slot,attacker_char_id,attacker_name,attacker_action_id,attacker_action_name,attacker_action_frame,attack_base_damage,attack_property_a,attack_property_b,notes
2026-07-25T17:18:08Z,204,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,30935,32935,2000,34067,34067,0,3132,1132,-2000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:08Z,205,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,32935,35435,2500,34067,35435,1368,1132,0,-1132,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:08Z,206,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,35435,37935,2500,35435,37935,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:08Z,207,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,37935,40435,2500,37935,40435,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:08Z,208,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,40435,42935,2500,40435,42935,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:08Z,209,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,full_health_reset,44000,44000,42935,44000,1065,42935,44000,1065,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:11Z,241,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,ten_percent_current_only_cost,48000,48000,48000,43200,-4800,48000,48000,0,0,4800,4800,4800,0,4800,,4800,0,True,high,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:12Z,251,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,44000,43200,-800,44000,43520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:12Z,252,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,43200,41832,-1368,43520,42700,-820,320,868,548,1368,820,548,820,548,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:12Z,254,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,41832,40608,-1224,42700,41966,-734,868,1358,490,1224,734,490,734,490,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:13Z,257,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,baroque_consume,48000,48000,43200,43200,0,48000,43200,-4800,4800,0,-4800,0,4800,0,,-4800,0,True,high,4,0,0,0,False,True,0,4800,,,,,,,,,,
2026-07-25T17:18:13Z,257,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,40608,38500,-2108,41966,40702,-1264,1358,2202,844,2108,1264,844,1264,844,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:13Z,261,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,38500,37879,-621,40702,40330,-372,2202,2451,249,621,372,249,372,249,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:13Z,263,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,37879,36831,-1048,40330,39702,-628,2451,2871,420,1048,628,420,628,420,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:14Z,266,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,36831,35907,-924,39702,39148,-554,2871,3241,370,924,554,370,554,370,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:14Z,268,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,35907,34342,-1565,39148,38209,-939,3241,3867,626,1565,939,626,939,626,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:15Z,270,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,34342,33084,-1258,38209,37455,-754,3867,4371,504,1258,754,504,754,504,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:15Z,274,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,33084,31674,-1410,37455,36609,-846,4371,4935,564,1410,846,564,846,564,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:17Z,290,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,recoverable_ceiling_gain,48000,48000,43200,43200,0,43200,48000,4800,0,4800,4800,0,0,4800,,,,,none,4,0,0,0,True,False,4800,4800,,,,,,,,,,
2026-07-25T17:18:18Z,305,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,31674,34174,2500,36609,36609,0,4935,2435,-2500,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:18Z,306,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,34174,37174,3000,36609,37174,565,2435,0,-2435,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:18Z,307,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,37174,39674,2500,37174,39674,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:18Z,308,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,39674,42174,2500,39674,42174,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:18Z,309,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,full_health_reset,44000,44000,42174,44000,1826,42174,44000,1826,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:21Z,346,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,44000,41440,-2560,44000,42464,-1536,0,1024,1024,2560,1536,1024,1536,1024,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:22Z,350,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,41440,40680,-760,42464,42008,-456,1024,1328,304,760,456,304,456,304,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:22Z,351,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,40680,39384,-1296,42008,41231,-777,1328,1847,519,1296,777,519,777,519,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:22Z,353,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,39384,38228,-1156,41231,40538,-693,1847,2310,463,1156,693,463,693,463,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:23Z,356,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,38228,36245,-1983,40538,39349,-1189,2310,3104,794,1983,1189,794,1189,794,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:23Z,360,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,36245,34446,-1799,39349,38270,-1079,3104,3824,720,1799,1079,720,1079,720,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:24Z,365,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,34446,32894,-1552,38270,37339,-931,3824,4445,621,1552,931,621,931,621,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:24Z,370,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,32894,31063,-1831,37339,36241,-1098,4445,5178,733,1831,1098,733,1098,733,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:25Z,380,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,31063,30561,-502,36241,35940,-301,5178,5379,201,502,301,201,301,201,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:25Z,382,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,30561,30096,-465,35940,35661,-279,5379,5565,186,465,279,186,279,186,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:26Z,383,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,30096,29334,-762,35661,35204,-457,5565,5870,305,762,457,305,457,305,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:26Z,387,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,29334,28691,-643,35204,34819,-385,5870,6128,258,643,385,258,385,258,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:26Z,390,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,28691,27644,-1047,34819,34191,-628,6128,6547,419,1047,628,419,628,419,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:27Z,400,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,27644,26844,-800,34191,33711,-480,6547,6867,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:28Z,405,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,26844,26044,-800,33711,33231,-480,6867,7187,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:29Z,409,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,26044,25244,-800,33231,32751,-480,7187,7507,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:29Z,413,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,25244,24444,-800,32751,32271,-480,7507,7827,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:30Z,418,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,24444,23644,-800,32271,31791,-480,7827,8147,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:30Z,423,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,23644,22844,-800,31791,31311,-480,8147,8467,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:31Z,428,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,22844,22044,-800,31311,30831,-480,8467,8787,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:32Z,442,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,22044,23044,1000,30831,30831,0,8787,7787,-1000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:32Z,443,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,23044,26044,3000,30831,30831,0,7787,4787,-3000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:32Z,444,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,26044,28044,2000,30831,30831,0,4787,2787,-2000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:32Z,445,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,28044,31044,3000,30831,31044,213,2787,0,-2787,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:32Z,446,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,31044,34044,3000,31044,34044,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:32Z,447,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,34044,36044,2000,34044,36044,2000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:33Z,448,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,36044,38544,2500,36044,38544,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:33Z,449,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,38544,41544,3000,38544,41544,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:33Z,450,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,full_health_reset,44000,44000,41544,44000,2456,41544,44000,2456,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:35Z,474,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,44000,43200,-800,44000,43520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:35Z,476,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,43200,42440,-760,43520,43064,-456,320,624,304,760,456,304,456,304,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:35Z,477,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,42440,41144,-1296,43064,42287,-777,624,1143,519,1296,777,519,777,519,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:36Z,491,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,41144,40344,-800,42287,41807,-480,1143,1463,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:37Z,493,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,40344,39584,-760,41807,41351,-456,1463,1767,304,760,456,304,456,304,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:37Z,494,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,39584,38288,-1296,41351,40574,-777,1767,2286,519,1296,777,519,777,519,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:38Z,510,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,38288,37988,-300,40574,40094,-480,2286,2106,-180,300,480,0,180,120,-120,False,medium,4,0,0,0,False,False,0,0,,,,,,,,,,difference can indicate multiple native damage requests between GUI samples
2026-07-25T17:18:39Z,512,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,37988,36620,-1368,40094,39274,-820,2106,2654,548,1368,820,548,820,548,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:39Z,514,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,36620,35396,-1224,39274,38540,-734,2654,3144,490,1224,734,490,734,490,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:42Z,550,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,unknown_health_transition,44000,44000,35396,35676,280,38540,38108,-432,3144,2432,-712,0,432,0,,,,,none,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:42Z,551,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,35676,34272,-1404,38108,37266,-842,2432,2994,562,1404,842,562,842,562,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:42Z,552,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,34272,33624,-648,37266,36878,-388,2994,3254,260,648,388,260,388,260,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:42Z,553,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,33624,33012,-612,36878,36511,-367,3254,3499,245,612,367,245,367,245,0,True,high,4,-575,-345,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:42Z,554,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,33012,31898,-1114,36511,35843,-668,3499,3945,446,1114,668,446,668,446,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,555,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,31898,31395,-503,35843,35542,-301,3945,4147,202,503,301,202,301,202,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,556,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,31395,30928,-467,35542,35262,-280,4147,4334,187,467,280,187,280,187,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,557,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,30928,30497,-431,35262,35004,-258,4334,4507,173,431,258,173,258,173,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,558,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,30497,30102,-395,35004,34767,-237,4507,4665,158,395,237,158,237,158,0,True,high,4,-359,-215,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,559,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,30102,29420,-682,34767,34359,-408,4665,4939,274,682,408,274,409,273,1,False,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,difference can indicate multiple native damage requests between GUI samples
2026-07-25T17:18:43Z,560,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,29420,29133,-287,34359,34187,-172,4939,5054,115,287,172,115,172,115,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,561,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,29133,28881,-252,34187,34036,-151,5054,5155,101,252,151,101,151,101,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,562,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,28881,28629,-252,34036,33885,-151,5155,5256,101,252,151,101,151,101,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,563,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,28629,28377,-252,33885,33734,-151,5256,5357,101,252,151,101,151,101,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,564,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,28377,28125,-252,33734,33583,-151,5357,5458,101,252,151,101,151,101,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,720,0x0000000C,0x00000123,
2026-07-25T17:18:43Z,565,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,28125,27761,-364,33583,33365,-218,5458,5604,146,364,218,146,218,146,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,352,Shinkuu,0,100,0x00000009,0x00000040,
2026-07-25T17:18:45Z,578,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,27761,26961,-800,33365,32885,-480,5604,5924,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:45Z,580,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,26961,25593,-1368,32885,32065,-820,5924,6472,548,1368,820,548,820,548,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:45Z,582,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,25593,24369,-1224,32065,31331,-734,6472,6962,490,1224,734,490,734,490,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:46Z,585,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,24369,22261,-2108,31331,30067,-1264,6962,7806,844,2108,1264,844,1264,844,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:46Z,588,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,22261,20342,-1919,30067,28916,-1151,7806,8574,768,1919,1151,768,1151,768,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:46Z,592,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,20342,18679,-1663,28916,27919,-997,8574,9240,666,1663,997,666,997,666,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:47Z,597,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,18679,16708,-1971,27919,26737,-1182,9240,10029,789,1971,1182,789,1182,789,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:50Z,628,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,16708,18708,2000,26737,26737,0,10029,8029,-2000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:50Z,629,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,18708,22708,4000,26737,26737,0,8029,4029,-4000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:50Z,630,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,22708,25708,3000,26737,26737,0,4029,1029,-3000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:50Z,631,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,25708,28208,2500,26737,28208,1471,1029,0,-1029,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:50Z,632,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,28208,31208,3000,28208,31208,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:50Z,633,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,31208,33708,2500,31208,33708,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:51Z,634,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,33708,36708,3000,33708,36708,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:51Z,635,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,36708,38708,2000,36708,38708,2000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:51Z,636,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,38708,41208,2500,38708,41208,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:51Z,637,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,full_health_reset,44000,44000,41208,44000,2792,41208,44000,2792,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:57Z,695,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,44000,41520,-2480,44000,42512,-1488,0,992,992,2480,1488,992,1488,992,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:18:58Z,702,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,41520,40080,-1440,42512,41648,-864,992,1568,576,1440,864,576,864,576,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T17:19:00Z,715,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,40080,42080,2000,41648,42080,432,1568,0,-1568,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
